index,f_g_small_i_count,f_g_all_caps_wordcount,f_g_sentence_wo_cap_at_start,f_g_sentence_lower_at_start,f_g_fullstop_wo_whitespace_count,f_g_a_an_error_count,f_g_cont_punct_count,f_i_quotation_count,f_i_emoticons_count,f_i_happy_emoticons_count,f_i_question_count,f_i_exclamation_count,f_o_sentiment_score_neg,f_o_sentiment_score_neu,f_o_sentiment_score_pos,f_o_he_she_ratio,f_o_swear_word_count,f_d_character_count,f_d_word_count,f_d_sentence_count,f_d_punctuation_count,f_d_digit_count,f_d_uppercase_count,f_d_short_word_count,f_d_alphabet_count,f_d_contraction_count,f_d_word_without_vowels_count,f_d_hapax_legomenon_count,f_c_mean_word_length,f_c_mean_sentence_length,f_c_word_length_standard_deviation,f_c_sentence_length_standard_deviation,f_c_mean_word_frequency,f_c_lexical_diversity_coefficient,f_c_syntactic_complexity_coefficient,f_c_herdans_log_type_token_richness,f_p_pos_common_noun_ratio,f_p_pos_proper_noun_ratio,f_p_pos_base_adjective_ratio,f_p_pos_comparative_adjective_ratio,f_p_pos_superlative_adjective_ratio,f_p_pos_base_adverb_ratio,f_p_pos_comparative_adverb_ratio,f_p_pos_superlative_adverb_ratio,f_p_pos_infinitive_verb_ratio,f_p_pos_present_tense_1st_2nd_person_verb_ratio,f_p_pos_present_tense_3rd_person_verb_ratio,f_p_pos_past_tense_verb_ratio,f_p_pos_present_participle_verb_ratio,f_p_pos_past_participle_verb_ratio,f_p_pos_modal_auxiliary_verb_ratio,f_p_pos_pronoun_ratio,f_p_pos_genetive_ratio,f_p_pos_interjection_ratio,f_p_pos_foreign_word_ratio,f_p_pos_numeral_ratio,f_p_pos_parenthesis_ratio
3235,0,0,9,2,0,1,0,13,0,0,6,15,0.43800917,0.44310707,0.11888372,1.0,2,2975,709,53,167,0,79,521,27,0,97,146,3.52,3.52,2.349,2.349,2.675,0.206,0.0,0.759,0.14,0.056,0.048,0.006,0.0,0.059,0.001,0.0,0.039,0.03,0.016,0.054,0.008,0.008,0.017,0.1,0.0,0.004,0.0,0.001,0.0
3710,0,1,12,1,0,0,2,14,0,0,9,4,0.3338367,0.5850057,0.08115762,1.4,0,3081,669,48,129,0,85,459,27,0,49,199,3.843,3.843,2.378,2.378,2.137,0.297,0.0,0.814,0.142,0.052,0.043,0.003,0.004,0.054,0.003,0.0,0.039,0.015,0.009,0.066,0.015,0.013,0.021,0.102,0.0,0.0,0.0,0.003,0.0
2263,0,1,3,1,0,0,0,2,0,0,5,0,0.36438608,0.5471753,0.088438645,0.18181818181818182,0,3030,635,42,94,0,61,428,27,0,34,207,3.942,3.942,2.309,2.309,2.055,0.326,0.0,0.826,0.143,0.024,0.072,0.002,0.003,0.076,0.0,0.0,0.017,0.017,0.006,0.09,0.017,0.028,0.008,0.106,0.0,0.0,0.0,0.009,0.003
1900,0,6,13,0,0,0,7,10,0,0,2,3,0.47562647,0.4568495,0.06752407,0.2,0,3080,705,48,146,1,126,498,26,0,87,225,3.626,3.626,2.135,2.135,2.092,0.319,0.0,0.826,0.145,0.101,0.058,0.001,0.0,0.044,0.003,0.0,0.03,0.013,0.007,0.079,0.02,0.007,0.001,0.087,0.0,0.0,0.0,0.007,0.02
2788,0,1,13,4,0,0,0,19,0,0,7,3,0.0077663283,0.23491076,0.75732285,4.0,0,3004,685,38,136,2,82,482,26,2,81,170,3.685,3.685,2.163,2.163,2.482,0.248,0.0,0.787,0.139,0.08,0.036,0.001,0.004,0.054,0.001,0.0,0.023,0.009,0.036,0.061,0.015,0.01,0.004,0.096,0.0,0.001,0.0,0.01,0.0
3049,0,0,3,0,0,1,0,4,0,0,2,0,0.22968316,0.6028008,0.16751608,0.8333333333333334,4,3085,664,39,96,0,54,449,26,0,48,201,3.854,3.854,2.163,2.163,2.163,0.303,0.0,0.816,0.166,0.044,0.048,0.005,0.002,0.051,0.005,0.0,0.023,0.008,0.009,0.083,0.041,0.029,0.002,0.111,0.0,0.0,0.0,0.002,0.0
1932,0,14,10,0,0,0,0,11,0,0,4,3,0.41017583,0.49525288,0.09457134,10.0,1,3095,714,49,144,0,85,516,26,1,98,206,3.612,3.612,2.156,2.156,2.267,0.289,0.0,0.811,0.172,0.046,0.045,0.001,0.001,0.064,0.0,0.0,0.045,0.014,0.008,0.066,0.021,0.011,0.013,0.085,0.0,0.0,0.0,0.003,0.0
2730,0,0,19,1,0,0,2,18,0,0,14,10,0.33089277,0.45949844,0.20960881,0.11764705882352941,3,3081,756,78,191,0,110,567,26,0,150,147,3.418,3.418,2.37,2.37,2.769,0.194,0.0,0.753,0.119,0.033,0.033,0.0,0.001,0.077,0.0,0.001,0.041,0.028,0.025,0.048,0.022,0.003,0.013,0.159,0.0,0.004,0.0,0.0,0.0
1865,0,3,6,1,0,2,1,5,0,0,4,3,0.5207803,0.42659864,0.052621,0.3333333333333333,2,3017,663,40,106,0,79,465,27,3,70,194,3.766,3.766,2.436,2.436,2.302,0.293,0.0,0.811,0.136,0.045,0.051,0.0,0.0,0.069,0.0,0.0,0.033,0.009,0.038,0.053,0.032,0.011,0.014,0.109,0.0,0.0,0.0,0.003,0.0
1658,0,0,9,0,0,0,0,9,0,0,1,2,0.18920487,0.65197307,0.15882201,1.2857142857142858,0,3027,677,37,136,0,72,462,26,0,74,220,3.743,3.743,2.409,2.409,2.184,0.325,0.0,0.828,0.17,0.04,0.058,0.003,0.0,0.047,0.0,0.0,0.028,0.012,0.003,0.069,0.021,0.013,0.01,0.092,0.0,0.0,0.0,0.004,0.003
516,0,0,7,1,0,0,0,12,0,0,3,1,0.29272303,0.6314665,0.07581047,2.6666666666666665,0,3052,685,35,118,0,60,490,26,0,76,197,3.695,3.695,2.136,2.136,2.203,0.288,0.0,0.809,0.158,0.039,0.034,0.001,0.0,0.069,0.0,0.0,0.044,0.02,0.006,0.06,0.025,0.022,0.012,0.099,0.0,0.0,0.0,0.004,0.009
1857,0,5,10,2,0,0,0,9,0,0,3,4,0.4736566,0.46184146,0.06450196,8.0,5,3061,647,39,120,1,102,427,27,1,69,232,3.943,3.943,2.425,2.425,2.047,0.359,0.0,0.842,0.172,0.054,0.046,0.003,0.0,0.048,0.0,0.0,0.029,0.014,0.008,0.073,0.026,0.017,0.012,0.096,0.0,0.002,0.0,0.005,0.0
2243,0,0,8,1,0,0,0,7,0,0,2,0,0.35691297,0.5409717,0.10211534,0.7142857142857143,1,3080,691,33,102,15,59,477,28,0,82,222,3.696,3.696,2.27,2.27,2.159,0.321,0.0,0.826,0.164,0.046,0.038,0.0,0.004,0.042,0.003,0.0,0.043,0.01,0.071,0.016,0.026,0.013,0.009,0.08,0.0,0.0,0.0,0.014,0.0
1277,0,0,8,0,0,0,0,19,0,0,0,0,0.16890101,0.5905768,0.24052213,9.0,1,2950,645,26,207,0,81,444,26,0,116,196,3.902,3.902,2.31,2.31,2.271,0.304,0.0,0.816,0.152,0.084,0.04,0.0,0.003,0.048,0.0,0.0,0.02,0.009,0.003,0.071,0.031,0.019,0.009,0.09,0.0,0.0,0.0,0.003,0.0
3695,0,0,21,2,0,0,0,22,0,0,9,0,0.3391953,0.5358048,0.12499988,2.1666666666666665,2,3097,766,55,183,0,73,591,27,0,137,180,3.405,3.405,2.114,2.114,2.511,0.235,0.0,0.782,0.114,0.021,0.038,0.003,0.003,0.067,0.004,0.0,0.047,0.025,0.013,0.072,0.01,0.014,0.009,0.154,0.0,0.0,0.0,0.004,0.0
950,0,0,7,3,0,0,3,6,0,0,0,0,0.15028673,0.69752043,0.15219288,4.5,1,3028,634,35,127,0,91,404,26,0,66,194,4.038,4.038,2.542,2.542,2.305,0.306,0.0,0.816,0.158,0.093,0.071,0.0,0.002,0.039,0.003,0.002,0.033,0.003,0.002,0.085,0.019,0.017,0.009,0.046,0.0,0.0,0.0,0.003,0.013
1120,0,1,16,4,0,0,0,12,0,0,1,0,0.1278578,0.5981589,0.27398324,1.0,14,3069,685,62,130,0,75,476,27,0,70,207,3.747,3.747,2.391,2.391,2.299,0.302,0.0,0.817,0.15,0.05,0.066,0.0,0.0,0.055,0.001,0.0,0.035,0.007,0.001,0.095,0.022,0.022,0.007,0.096,0.0,0.0,0.0,0.004,0.0
2597,0,0,18,0,0,0,0,17,0,0,5,0,0.15779808,0.64311916,0.19908273,0.7894736842105263,0,3064,699,44,132,0,69,524,26,0,85,178,3.634,3.634,2.122,2.122,2.369,0.255,0.0,0.791,0.117,0.023,0.029,0.001,0.0,0.057,0.0,0.0,0.049,0.026,0.007,0.067,0.023,0.024,0.021,0.189,0.0,0.003,0.0,0.004,0.0
2204,0,2,7,0,0,0,0,9,0,0,0,0,0.16768365,0.5491311,0.2831853,11.0,1,2919,652,16,113,0,73,475,27,0,79,152,3.704,3.704,2.133,2.133,2.608,0.233,0.0,0.775,0.13,0.08,0.049,0.0,0.002,0.044,0.002,0.0,0.029,0.021,0.002,0.1,0.02,0.021,0.006,0.115,0.0,0.002,0.0,0.0,0.0
419,0,0,1,0,0,0,0,5,0,0,0,0,0.49876383,0.42920315,0.07203306,19.0,3,3014,650,33,100,0,52,443,26,0,40,204,3.835,3.835,2.204,2.204,2.138,0.314,0.0,0.821,0.169,0.035,0.051,0.005,0.002,0.057,0.0,0.0,0.042,0.006,0.006,0.069,0.026,0.014,0.014,0.097,0.0,0.0,0.0,0.003,0.003
922,0,0,0,0,0,1,0,0,0,0,0,0,0.4411734,0.46348953,0.09533708,0.14285714285714285,4,3072,696,33,97,0,52,504,26,0,73,209,3.638,3.638,2.217,2.217,2.336,0.3,0.0,0.816,0.177,0.033,0.052,0.006,0.003,0.046,0.003,0.0,0.039,0.009,0.068,0.026,0.016,0.014,0.013,0.115,0.0,0.0,0.0,0.004,0.003
2800,0,1,0,0,0,0,0,0,0,0,0,0,0.5093219,0.42226008,0.06841801,7.0,4,3056,618,32,55,0,67,406,26,0,30,207,4.063,4.063,2.204,2.204,2.013,0.335,0.0,0.83,0.194,0.061,0.061,0.002,0.003,0.04,0.0,0.0,0.034,0.005,0.005,0.094,0.018,0.023,0.006,0.058,0.0,0.0,0.0,0.01,0.0
477,0,0,16,0,0,0,0,17,0,0,5,0,0.36117443,0.50281614,0.13600942,1.1538461538461537,2,3093,735,57,147,6,72,540,26,0,97,185,3.512,3.512,2.21,2.21,2.45,0.252,0.0,0.791,0.124,0.03,0.033,0.003,0.001,0.06,0.001,0.0,0.041,0.015,0.011,0.075,0.03,0.014,0.012,0.116,0.0,0.003,0.0,0.01,0.0
2035,0,0,14,0,0,0,1,14,0,0,4,7,0.1449289,0.5412379,0.3138332,0.6842105263157895,2,3085,740,61,168,0,74,544,25,1,88,220,3.484,3.484,2.108,2.108,2.27,0.297,0.0,0.816,0.154,0.036,0.054,0.001,0.0,0.051,0.0,0.0,0.031,0.009,0.008,0.086,0.023,0.015,0.004,0.135,0.0,0.004,0.0,0.009,0.005
2772,0,16,3,1,0,2,0,13,0,0,6,15,0.7344586,0.24142377,0.024117628,0.8,0,2973,696,26,169,4,185,525,27,0,134,153,3.565,3.565,2.206,2.206,2.367,0.22,0.0,0.769,0.114,0.128,0.03,0.001,0.0,0.053,0.0,0.0,0.037,0.023,0.029,0.034,0.007,0.016,0.011,0.109,0.0,0.004,0.0,0.013,0.0
1692,0,1,31,0,0,0,2,30,0,0,10,12,0.3872982,0.49664,0.11606184,1.8,0,3082,751,98,211,0,145,558,26,0,134,155,3.502,3.502,2.336,2.336,2.761,0.206,0.0,0.762,0.099,0.072,0.041,0.0,0.0,0.06,0.0,0.0,0.025,0.033,0.015,0.075,0.013,0.009,0.001,0.12,0.0,0.001,0.0,0.004,0.0
3231,0,0,11,0,0,0,0,18,0,0,2,1,0.5335056,0.4078062,0.05868818,1.0,6,3035,758,51,166,0,94,572,26,0,150,202,3.34,3.34,2.099,2.099,2.354,0.266,0.0,0.801,0.162,0.059,0.042,0.0,0.004,0.042,0.001,0.0,0.047,0.022,0.008,0.065,0.018,0.013,0.007,0.117,0.0,0.007,0.0,0.001,0.0
1471,0,1,15,2,0,0,1,18,0,0,6,1,0.2844834,0.58783716,0.12767942,2.6666666666666665,2,3048,700,49,170,0,76,492,27,0,87,216,3.653,3.653,2.258,2.258,2.222,0.309,0.0,0.821,0.133,0.039,0.031,0.001,0.001,0.044,0.001,0.0,0.033,0.02,0.003,0.076,0.019,0.013,0.014,0.153,0.0,0.001,0.0,0.001,0.003
2601,0,0,25,0,0,0,0,25,0,0,7,1,0.32882336,0.56907517,0.102101505,1.25,1,3094,741,60,158,0,90,552,27,0,111,217,3.506,3.506,2.118,2.118,2.301,0.293,0.0,0.814,0.14,0.051,0.034,0.0,0.0,0.043,0.0,0.001,0.039,0.02,0.02,0.055,0.026,0.008,0.011,0.119,0.0,0.001,0.0,0.004,0.0
1202,0,0,20,2,0,0,0,19,0,0,6,12,0.24680422,0.54587626,0.2073195,3.0,2,3046,738,61,172,0,112,554,26,0,90,206,3.45,3.45,2.018,2.018,2.35,0.279,0.0,0.807,0.137,0.098,0.037,0.0,0.003,0.039,0.004,0.0,0.034,0.008,0.012,0.077,0.014,0.009,0.004,0.091,0.0,0.001,0.001,0.001,0.0
2438,0,1,19,2,0,0,0,19,0,0,7,0,0.31819063,0.5127436,0.16906583,0.6153846153846154,1,3099,702,43,148,0,57,488,27,0,80,219,3.709,3.709,2.336,2.336,2.222,0.312,0.0,0.822,0.167,0.031,0.057,0.004,0.003,0.048,0.001,0.0,0.024,0.009,0.007,0.074,0.024,0.016,0.001,0.09,0.0,0.001,0.0,0.006,0.003
2626,0,0,6,3,0,0,2,2,0,0,5,2,0.19693056,0.514455,0.2886144,1.2,1,3089,722,45,135,3,81,541,28,1,108,206,3.504,3.504,2.123,2.123,2.299,0.285,0.0,0.809,0.157,0.044,0.048,0.003,0.003,0.051,0.004,0.0,0.057,0.019,0.026,0.048,0.014,0.007,0.011,0.115,0.0,0.001,0.0,0.008,0.003
1669,0,0,19,1,0,0,0,17,0,0,5,0,0.23465814,0.6472292,0.11811269,0.8333333333333334,0,3008,654,47,142,0,68,443,27,0,77,233,3.898,3.898,2.585,2.585,2.057,0.356,0.0,0.841,0.171,0.032,0.069,0.0,0.002,0.044,0.002,0.0,0.023,0.012,0.008,0.078,0.014,0.021,0.006,0.083,0.0,0.005,0.0,0.006,0.0
3544,0,0,14,2,0,0,1,15,0,0,1,3,0.15796755,0.5270192,0.31501326,2.0,0,3098,741,43,150,0,96,557,27,0,112,196,3.478,3.478,2.239,2.239,2.414,0.265,0.0,0.799,0.123,0.051,0.047,0.003,0.0,0.059,0.0,0.001,0.022,0.019,0.023,0.053,0.015,0.008,0.004,0.136,0.0,0.001,0.0,0.015,0.003
1970,0,0,4,0,0,1,0,4,0,0,2,0,0.336466,0.5260162,0.1375178,0.16666666666666666,2,3053,657,39,93,0,62,452,27,0,43,196,3.843,3.843,2.143,2.143,2.183,0.298,0.0,0.814,0.154,0.059,0.046,0.006,0.003,0.044,0.005,0.0,0.023,0.009,0.008,0.082,0.038,0.037,0.002,0.09,0.0,0.0,0.0,0.002,0.0
2151,0,8,4,1,0,1,4,14,0,0,4,9,0.26084813,0.5697247,0.16942714,2.5,3,3040,681,30,159,2,140,484,27,0,107,182,3.759,3.759,2.221,2.221,2.308,0.267,0.0,0.798,0.151,0.1,0.041,0.001,0.001,0.044,0.001,0.0,0.04,0.023,0.06,0.01,0.021,0.012,0.018,0.062,0.0,0.004,0.0,0.001,0.012
820,0,0,9,0,0,0,0,16,0,0,1,1,0.34492838,0.57297504,0.082096554,1.7272727272727273,1,3040,682,37,122,0,70,495,26,0,75,198,3.72,3.72,2.366,2.366,2.328,0.29,0.0,0.81,0.16,0.048,0.04,0.001,0.001,0.035,0.004,0.001,0.028,0.012,0.009,0.079,0.01,0.023,0.006,0.13,0.0,0.0,0.0,0.0,0.0
1997,0,2,7,2,0,0,0,15,0,0,9,11,0.56745833,0.39006978,0.042471875,27.0,3,3031,708,33,134,2,80,541,26,6,65,191,3.528,3.528,2.019,2.019,2.441,0.27,0.0,0.8,0.133,0.051,0.031,0.0,0.001,0.065,0.004,0.0,0.031,0.013,0.01,0.083,0.013,0.01,0.006,0.095,0.0,0.001,0.0,0.004,0.0
3664,0,0,10,0,0,0,0,10,0,0,1,2,0.38251278,0.5575952,0.059892017,3.0,2,3040,690,42,93,0,53,504,27,1,62,182,3.603,3.603,2.007,2.007,2.473,0.264,0.0,0.796,0.174,0.01,0.02,0.0,0.001,0.038,0.0,0.0,0.023,0.009,0.004,0.103,0.03,0.016,0.003,0.157,0.0,0.001,0.0,0.006,0.0
1248,0,0,12,0,0,0,0,13,0,0,2,0,0.12980545,0.56811917,0.30207542,0.5714285714285714,0,3010,664,48,125,0,66,468,26,0,66,196,3.8,3.8,2.288,2.288,2.266,0.295,0.0,0.812,0.151,0.042,0.042,0.008,0.006,0.057,0.002,0.0,0.024,0.012,0.008,0.09,0.02,0.015,0.003,0.117,0.0,0.003,0.0,0.005,0.0
3640,0,0,32,1,0,0,0,32,0,0,9,4,0.48567292,0.4377983,0.07652879,2.8,3,3069,770,63,207,0,107,578,24,1,126,191,3.382,3.382,2.066,2.066,2.508,0.248,0.0,0.79,0.138,0.078,0.023,0.0,0.001,0.032,0.0,0.0,0.031,0.017,0.014,0.082,0.017,0.008,0.01,0.097,0.0,0.004,0.0,0.005,0.0
3395,0,0,11,1,0,0,0,9,0,0,1,0,0.42776647,0.4914406,0.08079289,1.4285714285714286,1,3047,666,45,112,0,54,474,26,1,50,206,3.779,3.779,2.233,2.233,2.258,0.309,0.0,0.82,0.131,0.02,0.042,0.0,0.002,0.054,0.003,0.0,0.029,0.012,0.005,0.087,0.033,0.021,0.014,0.164,0.0,0.0,0.0,0.006,0.0
2190,0,1,3,1,0,0,0,3,0,0,1,1,0.4888559,0.43814012,0.07300397,1.5714285714285714,2,3072,685,43,104,0,70,471,26,0,72,227,3.698,3.698,2.235,2.235,2.095,0.331,0.0,0.831,0.191,0.054,0.08,0.0,0.001,0.035,0.0,0.0,0.025,0.007,0.006,0.076,0.009,0.023,0.015,0.088,0.0,0.0,0.0,0.004,0.0
3334,0,0,14,3,0,0,1,22,0,0,11,6,0.13460478,0.66108894,0.20430624,2.1,0,2878,737,46,207,0,103,563,25,0,137,182,3.303,3.303,2.038,2.038,2.595,0.247,0.0,0.788,0.126,0.079,0.028,0.004,0.001,0.043,0.001,0.0,0.022,0.02,0.007,0.08,0.016,0.008,0.005,0.115,0.0,0.0,0.0,0.001,0.0
1046,0,0,8,1,0,0,0,13,0,0,3,1,0.27714095,0.640313,0.08254603,3.5,0,3072,691,35,124,0,64,496,26,0,72,200,3.686,3.686,2.141,2.141,2.201,0.289,0.0,0.81,0.155,0.042,0.03,0.0,0.001,0.062,0.0,0.0,0.045,0.025,0.009,0.058,0.019,0.02,0.014,0.1,0.0,0.0,0.0,0.004,0.009
1888,0,0,21,0,0,0,0,23,0,0,2,1,0.16274293,0.6700147,0.16724245,0.6666666666666666,0,3085,727,45,164,6,83,529,26,0,99,211,3.576,3.576,2.285,2.285,2.391,0.29,0.0,0.812,0.143,0.054,0.034,0.001,0.004,0.05,0.0,0.0,0.029,0.015,0.011,0.073,0.004,0.011,0.017,0.098,0.0,0.0,0.0,0.004,0.0
2469,0,0,15,0,0,0,0,15,0,0,3,0,0.25563985,0.57225746,0.1721026,2.4285714285714284,0,2974,657,38,118,0,51,451,27,0,73,173,3.791,3.791,2.495,2.495,2.346,0.263,0.0,0.794,0.186,0.03,0.049,0.003,0.006,0.038,0.002,0.0,0.035,0.002,0.005,0.088,0.018,0.021,0.014,0.117,0.0,0.0,0.0,0.006,0.0
615,0,2,18,2,0,1,2,18,0,0,6,13,0.37283602,0.5346697,0.09249431,1.1818181818181819,0,3014,762,63,179,0,113,588,25,0,116,182,3.287,3.287,1.979,1.979,2.458,0.239,0.0,0.784,0.135,0.062,0.038,0.0,0.001,0.067,0.003,0.0,0.037,0.017,0.01,0.055,0.01,0.016,0.016,0.118,0.0,0.001,0.0,0.0,0.0
1318,0,0,11,0,0,0,0,14,0,0,0,0,0.31522822,0.5729969,0.11177484,0.38095238095238093,5,3069,698,28,84,0,67,526,26,0,70,143,3.593,3.593,1.767,1.767,2.644,0.205,0.0,0.758,0.139,0.05,0.04,0.0,0.001,0.063,0.001,0.0,0.027,0.024,0.006,0.095,0.02,0.017,0.003,0.142,0.0,0.001,0.0,0.001,0.0
3685,0,27,3,3,0,2,0,17,0,0,2,13,0.25414154,0.53920096,0.2066575,11.0,0,2971,671,22,167,17,227,469,26,2,146,204,3.732,3.732,2.383,2.383,2.084,0.304,0.0,0.817,0.145,0.142,0.055,0.0,0.003,0.046,0.0,0.0,0.025,0.015,0.049,0.01,0.007,0.006,0.009,0.069,0.0,0.001,0.001,0.016,0.006
3723,0,0,12,0,0,0,0,14,0,0,11,2,0.43114233,0.5082466,0.060611084,3.6666666666666665,1,3059,731,52,129,2,101,558,26,0,105,121,3.451,3.451,1.872,1.872,3.071,0.166,0.0,0.727,0.112,0.067,0.027,0.0,0.001,0.064,0.0,0.0,0.051,0.023,0.012,0.083,0.021,0.004,0.011,0.142,0.0,0.0,0.0,0.003,0.0
3737,0,0,25,7,0,0,0,18,0,0,8,3,0.44485983,0.4967307,0.058409445,1.75,2,3090,713,64,168,2,88,496,26,0,73,157,3.644,3.644,2.179,2.179,2.593,0.22,0.0,0.77,0.115,0.069,0.032,0.0,0.001,0.067,0.0,0.0,0.022,0.014,0.007,0.08,0.034,0.006,0.006,0.101,0.0,0.001,0.0,0.013,0.0
2136,0,0,16,0,0,0,0,19,0,0,11,0,0.40668982,0.4956055,0.09770468,1.2222222222222223,9,3064,721,57,148,0,99,515,27,0,99,199,3.567,3.567,2.218,2.218,2.403,0.276,0.0,0.804,0.121,0.076,0.033,0.001,0.0,0.061,0.0,0.0,0.04,0.012,0.012,0.067,0.019,0.017,0.008,0.119,0.0,0.001,0.0,0.003,0.0
3128,0,2,23,2,0,0,0,20,0,0,5,6,0.27328536,0.5055698,0.2211448,19.0,0,3066,756,70,185,4,100,577,27,0,122,208,3.402,3.402,2.224,2.224,2.326,0.275,0.0,0.805,0.147,0.052,0.034,0.0,0.001,0.044,0.001,0.0,0.054,0.022,0.015,0.057,0.021,0.011,0.007,0.095,0.0,0.001,0.0,0.001,0.0
1772,0,0,11,0,0,0,0,11,0,0,4,0,0.20877023,0.630947,0.16028276,0.5,0,3081,679,46,99,0,62,480,27,0,66,213,3.75,3.75,2.18,2.18,2.176,0.314,0.0,0.822,0.152,0.029,0.044,0.001,0.0,0.038,0.001,0.0,0.032,0.016,0.007,0.088,0.027,0.029,0.012,0.118,0.0,0.001,0.0,0.003,0.0
3767,0,1,13,0,0,0,0,17,0,0,8,3,0.3218032,0.5015764,0.17662038,1.5,7,3035,694,36,102,0,104,514,26,0,90,164,3.611,3.611,1.962,1.962,2.57,0.236,0.0,0.78,0.111,0.089,0.023,0.004,0.0,0.053,0.0,0.0,0.05,0.033,0.007,0.073,0.026,0.016,0.012,0.118,0.0,0.0,0.0,0.004,0.0
131,0,0,15,4,0,0,0,10,0,0,3,2,0.10976945,0.52901596,0.36121458,1.2727272727272727,0,2984,642,43,124,0,57,450,27,0,63,183,3.903,3.903,2.595,2.595,2.277,0.285,0.0,0.806,0.153,0.042,0.062,0.005,0.005,0.059,0.005,0.0,0.034,0.012,0.0,0.076,0.028,0.009,0.012,0.123,0.0,0.0,0.0,0.0,0.0
2740,0,1,11,1,0,0,0,18,0,0,6,3,0.20789452,0.5775175,0.214588,4.0,4,3053,687,48,136,0,75,475,26,0,83,220,3.726,3.726,2.198,2.198,2.16,0.32,0.0,0.826,0.14,0.054,0.042,0.003,0.003,0.051,0.009,0.0,0.045,0.019,0.006,0.067,0.02,0.02,0.012,0.089,0.0,0.001,0.0,0.006,0.0
77,0,1,1,0,0,0,0,3,0,0,0,3,0.19124313,0.6253437,0.18341322,4.5,1,3032,709,35,86,0,78,541,26,0,107,186,3.467,3.467,2.044,2.044,2.412,0.262,0.0,0.796,0.124,0.018,0.035,0.0,0.003,0.066,0.001,0.0,0.037,0.014,0.006,0.087,0.024,0.025,0.008,0.169,0.0,0.001,0.0,0.004,0.0
2052,0,0,9,1,0,1,1,10,0,0,2,2,0.32078776,0.5157265,0.1634857,0.35294117647058826,4,2991,656,24,94,0,60,474,25,0,58,160,3.758,3.758,2.038,2.038,2.421,0.244,0.0,0.782,0.149,0.059,0.038,0.002,0.002,0.05,0.003,0.002,0.027,0.015,0.003,0.102,0.02,0.015,0.009,0.117,0.0,0.0,0.0,0.002,0.0
724,0,9,26,0,0,0,1,29,0,0,9,18,0.44431227,0.48233122,0.07335649,17.0,4,3098,723,87,196,0,166,516,25,0,102,173,3.657,3.657,2.471,2.471,2.451,0.239,0.0,0.783,0.108,0.101,0.051,0.0,0.0,0.046,0.004,0.0,0.026,0.011,0.01,0.079,0.022,0.01,0.006,0.084,0.0,0.003,0.0,0.007,0.0
1314,0,0,19,0,0,0,0,20,0,0,2,0,0.30889255,0.58864105,0.10246641,20.0,0,2994,752,42,140,0,84,590,26,0,128,141,3.27,3.27,1.974,1.974,2.816,0.188,0.0,0.747,0.108,0.021,0.02,0.001,0.001,0.072,0.0,0.0,0.035,0.013,0.015,0.089,0.035,0.007,0.009,0.158,0.0,0.005,0.0,0.005,0.0
1851,0,0,17,3,0,0,0,13,0,0,4,7,0.222219,0.5745907,0.20319031,0.75,0,3031,678,48,137,2,83,469,27,0,89,206,3.77,3.77,2.4,2.4,2.173,0.304,0.0,0.817,0.162,0.069,0.052,0.0,0.0,0.059,0.0,0.0,0.028,0.013,0.009,0.065,0.022,0.012,0.007,0.084,0.0,0.0,0.0,0.004,0.0
3730,0,6,16,3,0,0,3,11,1,1,1,21,0.28223252,0.54691267,0.17085485,0.8888888888888888,1,3077,642,58,135,0,205,442,25,1,54,168,4.045,4.045,2.956,2.956,2.404,0.262,0.0,0.793,0.126,0.136,0.048,0.003,0.002,0.042,0.002,0.002,0.014,0.012,0.005,0.095,0.023,0.005,0.002,0.075,0.0,0.0,0.0,0.009,0.002
2922,0,0,26,0,0,1,0,26,0,0,5,0,0.2745798,0.5835642,0.14185601,0.5,1,3073,722,55,179,0,98,496,26,1,108,193,3.626,3.626,2.267,2.267,2.383,0.267,0.0,0.8,0.137,0.08,0.036,0.001,0.0,0.075,0.0,0.0,0.026,0.008,0.007,0.09,0.008,0.015,0.007,0.075,0.0,0.001,0.001,0.003,0.0
3162,0,7,3,3,0,0,0,15,0,0,6,8,0.37258658,0.52656716,0.10084628,0.3333333333333333,0,3065,705,28,166,0,150,516,27,0,133,172,3.627,3.627,2.087,2.087,2.414,0.244,0.0,0.785,0.123,0.109,0.027,0.003,0.0,0.048,0.001,0.0,0.03,0.031,0.055,0.014,0.013,0.009,0.007,0.104,0.0,0.004,0.0,0.001,0.0
1372,0,10,30,12,0,0,0,25,0,0,9,2,0.009562716,0.1447298,0.8457075,5.0,0,3065,804,76,197,3,127,625,26,7,151,154,3.205,3.205,1.925,1.925,2.892,0.192,0.0,0.753,0.116,0.065,0.045,0.002,0.001,0.04,0.0,0.0,0.047,0.022,0.017,0.067,0.011,0.004,0.011,0.102,0.0,0.0,0.0,0.006,0.0
1855,0,0,13,5,0,0,0,8,0,0,1,6,0.24118075,0.5648833,0.19393604,1.0909090909090908,1,3082,673,39,120,1,66,460,27,0,47,197,3.802,3.802,2.306,2.306,2.266,0.293,0.0,0.811,0.14,0.053,0.055,0.001,0.001,0.049,0.001,0.0,0.03,0.007,0.0,0.095,0.036,0.006,0.001,0.114,0.0,0.003,0.0,0.001,0.0
